opponent,result,win,loss,margin,location,opponent rating
New Orleans,1,3,1,8,AWAY,0.609831631585833
Philadelphia,1,2,2,6,HOME,0.480787598247115
Pittsburgh,0,2,2,3,HOME,0.562843256558799
Chicago,0,3,1,38,AWAY,1
