opponent,result,win,loss,margin,location,opponent rating
Indianapolis,1,1,3,3,AWAY,0.251743693784542
New England,0,2,2,7,AWAY,0.397262152899918
Tennessee,0,3,1,3,AWAY,0.622414242696047
NY Giants,0,1,3,5,HOME,0.167080963653626
