opponent,result,win,loss,margin,location,opponent rating
Cleveland,1,1,3,3,HOME,0.213953705447583
Atlanta,1,1,3,6,AWAY,0.355671680625591
NY Giants,1,1,3,15,AWAY,0.167080963653626
Tampa Bay,0,2,2,8,HOME,0.631218766248929
