opponent,result,win,loss,margin,location,opponent rating
NY Giants,1,1,3,5,AWAY,0.167080963653626
New England,1,2,2,11,HOME,0.397262152899918
NY Jets,1,1,3,19,HOME,0.157601502610774
Tennessee,0,3,1,3,HOME,0.622414242696047
