opponent,result,win,loss,margin,location,opponent rating
Seattle,1,2,2,7,HOME,0.470731937535423
Arizona,1,0,4,2,AWAY,0
Tampa Bay,1,2,2,38,HOME,0.631218766248929
Green Bay,0,2,2,1,AWAY,0.0808961561367775
