opponent,result,win,loss,margin,location,opponent rating
Minnesota,1,2,3,21,AWAY,0.157174024630911
Baltimore,0,3,1,44,AWAY,0.688072320543892
LA Chargers,0,2,2,11,HOME,0.326017603540391
Green Bay,0,2,2,22,AWAY,0.0808961561367775
