rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
1,Georgia,0.923076923076923,1,25.4166666666667,23,SEC-East,0.756920983481328
2,Penn St,0.833333333333333,0.979844245916606,31.7,2,B1G-East,0.726335554031374
3,Alabama,0.916666666666667,0.952567088747844,31.1818181818182,12,SEC-West,0.684943722907859
4,Clemson,0.923076923076923,0.943405774158971,24.75,3,ACC-Atlantic,0.671041849501861
5,Wisconsin,0.923076923076923,0.92413162575595,22.8333333333333,6,B1G-West,0.641794216105461
6,UCF,1,0.904156320523588,24.25,0,AAC-East,0.611482609363168
7,Auburn,0.769230769230769,0.899110579425237,25.5,11,SEC-West,0.603825929383688
8,Ohio St,0.846153846153846,0.890312910098332,30.8181818181818,23,B1G-East,0.590475871006092
9,Notre Dame,0.75,0.87026187827404,23.7777777777778,17.3333333333333,Independent,0.560049352635446
10,Oklahoma,0.923076923076923,0.860946345242253,22.1666666666667,7,Big-XII,0.545913459808474
11,Washington,0.833333333333333,0.832660232960136,28.3,7,Pac-12-North,0.50299058582985
12,Miami FL,0.833333333333333,0.769894787578418,16,22.5,ACC-Coastal,0.407746910094122
13,Mississippi St,0.666666666666667,0.765955488070776,27.125,19.25,SEC-West,0.40176920432661
14,Michigan,0.666666666666667,0.745007621993013,18.5,14.5,B1G-East,0.369981781358377
15,Memphis,0.833333333333333,0.738486162708758,20.5,17,AAC-West,0.360085766862744
16,TCU,0.769230769230769,0.731208237989006,25.1,16.3333333333333,Big-XII,0.349041850913403
17,USC,0.846153846153846,0.725593565109946,13.1818181818182,19,Pac-12-South,0.340521843171864
18,Virginia Tech,0.75,0.72494359474789,24.5555555555556,12.6666666666667,ACC-Coastal,0.33953554304029
19,Northwestern,0.75,0.722858850275594,19.4444444444444,19,B1G-West,0.336372039275832
20,LSU,0.75,0.718173461158028,17.6666666666667,15.6666666666667,SEC-West,0.329262176796996
21,FL Atlantic,0.769230769230769,0.717941127034117,24.6,14.3333333333333,CUSA-East,0.328909620458041
22,Iowa,0.583333333333333,0.715139224196973,21.4285714285714,9.8,B1G-West,0.324657861854189
23,Oklahoma St,0.75,0.713365195400851,24.6666666666667,9.33333333333333,Big-XII,0.321965854691276
24,Boise St,0.769230769230769,0.711691591182925,15.8,11,MW-Mountain,0.319426237340604
25,Michigan St,0.75,0.701774950310598,11.8888888888889,24.3333333333333,B1G-East,0.304378191079264
26,Toledo,0.846153846153846,0.688851249904898,20.5454545454545,25,MAC-West,0.284767070265241
27,Stanford,0.692307692307692,0.68876758194722,18.2222222222222,6.75,Pac-12-North,0.284640107977646
28,South Florida,0.818181818181818,0.670207200667093,20.4444444444444,5.5,AAC-East,0.25647558329118
29,Boston College,0.583333333333333,0.669963117858191,20,19.2,ACC-Atlantic,0.256105198853704
30,Louisville,0.666666666666667,0.66886782296895,24.5,13.25,ACC-Atlantic,0.25444313925371
31,NC State,0.666666666666667,0.660921376592852,13.875,10.25,ACC-Atlantic,0.242384772465818
32,Washington St,0.75,0.658814481006761,18.4444444444444,27.3333333333333,Pac-12-North,0.239187655364445
33,Purdue,0.5,0.656180483503317,17.3333333333333,7.66666666666667,B1G-West,0.235190685355293
34,San Diego St,0.833333333333333,0.65137044362066,18.5,20.5,MW-West,0.227891671114591
35,Fresno St,0.692307692307692,0.630880454658438,22.1111111111111,19,MW-West,0.196799055547477
36,Troy,0.833333333333333,0.630484760245484,17.2,11,Sun Belt,0.196198607467756
37,Wake Forest,0.583333333333333,0.629949785045307,20.2857142857143,10.8,ACC-Atlantic,0.19538680720921
38,Iowa St,0.583333333333333,0.62781989669481,18.8571428571429,5,Big-XII,0.192154799601104
39,Missouri,0.583333333333333,0.620815499960597,29.8571428571429,23.6,SEC-East,0.181525949834921
40,Texas A&M,0.583333333333333,0.606370155419039,14,13.8,SEC-West,0.15960580407689
41,Oregon,0.583333333333333,0.600572286647667,31.4285714285714,23.8,Pac-12-North,0.150807804978815
42,Ohio,0.666666666666667,0.599692644613522,24.25,9,MAC-East,0.149472988654426
43,South Carolina,0.666666666666667,0.596643908410669,11.75,13.75,SEC-East,0.144846671714313
44,Florida St,0.5,0.593748808877128,22.6666666666667,13.1666666666667,ACC-Atlantic,0.140453491369976
45,Georgia Tech,0.454545454545455,0.586377990976768,18.2,12.3333333333333,ACC-Coastal,0.129268614314075
46,Kentucky,0.583333333333333,0.577509551633382,9.14285714285714,19.6,SEC-East,0.115811165621329
47,Appalachian St,0.666666666666667,0.56577809895654,21.25,8,Sun Belt,0.0980092259196652
48,N Illinois,0.666666666666667,0.56541292616084,17.25,6.5,MAC-West,0.0974550930146457
49,SMU,0.583333333333333,0.564795079504578,17.1428571428571,12.8,AAC-West,0.0965175391142479
50,Army,0.75,0.562314831596201,16,12.6666666666667,Independent,0.0927538770414341
51,Marshall,0.583333333333333,0.558075753363052,17.2857142857143,7.2,CUSA-East,0.0863212708405363
52,Navy,0.5,0.557324620231887,8.5,6.5,AAC-West,0.0851814608663379
53,Arizona St,0.583333333333333,0.556109038574265,10.4285714285714,13,Pac-12-South,0.08333687163514
54,Houston,0.636363636363636,0.550962093455521,13.8571428571429,9.5,AAC-West,0.0755266191972723
55,Duke,0.5,0.547600178274814,22,12,ACC-Coastal,0.070425067595689
56,Utah,0.5,0.541703511619518,20.5,9.33333333333333,Pac-12-South,0.061477147243597
57,West Virginia,0.583333333333333,0.539416005397693,17.5714285714286,13.4,Big-XII,0.0580059617553631
58,Indiana,0.416666666666667,0.538624864465786,26,16,B1G-East,0.0568054418731181
59,North Texas,0.692307692307692,0.536402986293221,14.2222222222222,25.25,CUSA-West,0.0534338439141084
60,Arkansas St,0.636363636363636,0.52978101331201,27.4285714285714,10.5,Sun Belt,0.0433853045761605
61,Texas,0.5,0.527120577175542,22,7,Big-XII,0.0393482151144642
62,Mississippi,0.5,0.524114558573619,16.3333333333333,19.8333333333333,SEC-West,0.0347867201996162
63,Arizona,0.583333333333333,0.523874826840877,21.1428571428571,11,Pac-12-South,0.0344229383328014
64,Louisiana Tech,0.5,0.513239000749527,16,11.8333333333333,CUSA-West,0.0182835615533627
65,Buffalo,0.5,0.5030041295617,12.1666666666667,4.83333333333333,MAC-East,0.00275261541527921
66,C Michigan,0.666666666666667,0.49647211712941,14.5,20.25,MAC-West,-0.00715941293718592
67,Minnesota,0.416666666666667,0.496181111821606,23,17.7142857142857,B1G-West,-0.00760100005627077
68,Kansas St,0.583333333333333,0.493927497136964,17.1428571428571,9,Big-XII,-0.0110207567362593
69,Wyoming,0.583333333333333,0.491066192549278,18.5714285714286,15.2,MW-Mountain,-0.0153626547627479
70,Virginia,0.5,0.490876843478417,12.3333333333333,18,ACC-Coastal,-0.0156499832811824
71,Maryland,0.333333333333333,0.48410433055366,16.5,27.75,B1G-East,-0.025926960008659
72,Florida Intl,0.666666666666667,0.483681610692094,10.875,24.75,CUSA-East,-0.0265684180095654
73,Florida,0.363636363636364,0.482288058972399,12.5,15.2857142857143,SEC-East,-0.0286830686278187
74,Temple,0.5,0.477742264253044,12.5,18.1666666666667,AAC-East,-0.0355811029830284
75,Southern Miss,0.666666666666667,0.475828115202663,18,13.5,CUSA-West,-0.0384857360997614
76,California,0.416666666666667,0.471404933813324,15.4,12.1428571428571,Pac-12-North,-0.045197710349655
77,UCLA,0.5,0.469278143798638,10.8333333333333,16.8333333333333,Pac-12-South,-0.0484250163512183
78,Pittsburgh,0.416666666666667,0.468191469502662,14.6,15,ACC-Coastal,-0.0500739946088458
79,Tulane,0.416666666666667,0.467238211240392,15.4,13.8571428571429,AAC-West,-0.0515205201754859
80,Colorado St,0.583333333333333,0.461151382489106,19.2857142857143,11.8,MW-Mountain,-0.0607570027399601
81,Utah St,0.5,0.459311279278786,30.1666666666667,22.1666666666667,MW-Mountain,-0.0635492746906968
