rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
1,Alabama,1,1,35.6363636363636,0,SEC-West,0.797111946365971
2,Clemson,1,0.942564618158182,32.6363636363636,0,ACC-Atlantic,0.707003156216426
3,Michigan,0.909090909090909,0.870043390965732,26.1,7,B1G-East,0.593226598373865
4,Georgia,0.909090909090909,0.864515844502137,27.1,20,SEC-East,0.58455458274346
5,Notre Dame,1,0.858984150664531,17.3636363636364,0,Independent,0.575876060535996
6,UCF,1,0.810366326329279,23.2,0,AAC-East,0.499600893669974
7,Oklahoma,0.909090909090909,0.766513981448172,21,3,Big-XII,0.43080215640511
8,LSU,0.818181818181818,0.743968216947462,18.7777777777778,18.5,SEC-West,0.39543072682695
9,Ohio St,0.909090909090909,0.731656877554098,21.6,29,B1G-East,0.376115805268413
10,West Virginia,0.8,0.719453317985611,24.5,10,Big-XII,0.356969976405618
11,Washington St,0.909090909090909,0.712129146847037,19.9,3,Pac-12-North,0.345479285827891
12,Fresno St,0.818181818181818,0.697863884812955,29.8888888888889,7,MW-West,0.323098908741069
13,Missouri,0.636363636363636,0.693299232026531,22.5714285714286,11.5,SEC-East,0.315937550582706
14,Utah St,0.909090909090909,0.690458584009942,30.6,7,MW-Mountain,0.311480936066325
15,Mississippi St,0.636363636363636,0.676876525961701,34.4285714285714,17,SEC-West,0.290172418910769
16,Penn St,0.727272727272727,0.674601523595783,22.5,13.3333333333333,B1G-East,0.286603230371062
17,Boise St,0.818181818181818,0.671506620033946,21.7777777777778,14.5,MW-Mountain,0.281747721263392
18,Utah,0.727272727272727,0.664279373565793,20.875,12,Pac-12-South,0.270409093152051
19,Texas,0.727272727272727,0.649155282118634,10,3,Big-XII,0.246681322235309
20,Cincinnati,0.818181818181818,0.646893488751126,23.1111111111111,16,AAC-East,0.243132856861576
21,Iowa,0.636363636363636,0.6467574083397,27,5.75,B1G-West,0.242919364087283
22,NC State,0.7,0.646752115296937,20.2857142857143,16,ACC-Atlantic,0.242911059952645
23,Washington,0.727272727272727,0.646329622270859,16.875,3.33333333333333,Pac-12-North,0.242248222242268
24,Kentucky,0.727272727272727,0.645764813980167,14.75,13.3333333333333,SEC-East,0.241362110049044
25,Appalachian St,0.8,0.644241657839726,32.125,13.5,Sun Belt-East,0.23897247228558
26,Texas A&M,0.636363636363636,0.626254997347083,20.1428571428571,10.75,SEC-West,0.210753695558347
27,Florida,0.727272727272727,0.619834958162607,24.125,17,SEC-East,0.200681472732282
28,Syracuse,0.727272727272727,0.618933232462026,22.375,14.6666666666667,ACC-Atlantic,0.199266780134882
29,Auburn,0.636363636363636,0.605504605540385,24.7142857142857,9.5,SEC-West,0.178198976811849
30,Boston College,0.636363636363636,0.602731424654135,20,10.75,ACC-Atlantic,0.173848209663174
31,Ohio,0.636363636363636,0.598715444793216,25.1428571428571,5.75,MAC-East,0.167547649360758
32,Army,0.818181818181818,0.59077854123064,17.7777777777778,13.5,Independent,0.155095659731567
33,Stanford,0.6,0.589164721512763,16.6666666666667,11.75,Pac-12-North,0.152563782381747
34,Troy,0.818181818181818,0.588872772239511,17.3333333333333,21,Sun Belt-East,0.152105751184276
35,Northwestern,0.636363636363636,0.587573482160584,6.85714285714286,8,B1G-West,0.150067330780545
36,Temple,0.636363636363636,0.579306316125224,16,7.75,AAC-East,0.137097201442028
37,Duke,0.636363636363636,0.577113965085834,16.8571428571429,17.25,ACC-Coastal,0.133657682228756
38,Iowa St,0.6,0.576501644293805,13.6666666666667,9.25,Big-XII,0.132697028972626
39,Wisconsin,0.636363636363636,0.575798470126582,19.4285714285714,13.5,B1G-West,0.131593838406118
40,Pittsburgh,0.636363636363636,0.573247112794554,15.4285714285714,21,ACC-Coastal,0.127591084076153
41,Ga Southern,0.727272727272727,0.572079869444525,19.625,21.3333333333333,Sun Belt-East,0.12575982805907
42,Houston,0.727272727272727,0.568766378207422,25.375,12.6666666666667,AAC-West,0.120561382843827
43,North Texas,0.727272727272727,0.567131766383688,23.125,4.33333333333333,CUSA-West,0.117996885312027
44,Buffalo,0.818181818181818,0.565856699661489,18.4444444444444,32,MAC-East,0.115996468258305
45,Marshall,0.7,0.563398000757225,16,9.66666666666667,CUSA-East,0.112139083168165
46,Virginia,0.636363636363636,0.550976773977078,16.4285714285714,7.75,ACC-Coastal,0.0926517622760748
47,UAB,0.818181818181818,0.550737444439844,24.6666666666667,22,CUSA-West,0.0922762847084027
48,South Carolina,0.6,0.546979698064861,17.6666666666667,11.25,SEC-East,0.0863808598282716
49,Michigan St,0.545454545454545,0.545476620372111,11.1666666666667,10,B1G-East,0.0840227226467535
50,Georgia Tech,0.636363636363636,0.537877091482339,23.1428571428571,14.5,ACC-Coastal,0.0721000308672506
51,Oklahoma St,0.545454545454545,0.537153149578381,22.1666666666667,10.8,Big-XII,0.0709642583031196
52,Arizona St,0.545454545454545,0.53509340638013,16.1666666666667,6,Pac-12-South,0.0677327838738075
53,Memphis,0.636363636363636,0.533502197693441,28.7142857142857,12.5,AAC-West,0.0652363803500143
54,Arkansas St,0.636363636363636,0.524067848296713,17.8571428571429,21.75,Sun Belt-West,0.0504350891586875
55,N Illinois,0.636363636363636,0.518451457484056,8,15.25,MAC-West,0.0416236881884092
56,Purdue,0.454545454545455,0.51182949477661,20.2,8.66666666666667,B1G-West,0.0312346731272209
57,Vanderbilt,0.454545454545455,0.503397358370259,16.8,13,SEC-East,0.0180057262825522
58,Miami FL,0.545454545454545,0.500208724783529,29.6666666666667,9.2,ACC-Coastal,0.0130031668126426
59,San Diego St,0.636363636363636,0.499715463750643,6.42857142857143,9.25,MW-West,0.0122293031279209
60,Louisiana Tech,0.636363636363636,0.498743759975181,14.4285714285714,20.25,CUSA-West,0.0107048237979585
61,Kansas St,0.454545454545455,0.491233929635118,13,16,Big-XII,-0.00107714236609812
62,Oregon,0.636363636363636,0.489685126230281,19.8571428571429,14.25,Pac-12-North,-0.00350701740923788
63,Maryland,0.454545454545455,0.488866822633855,24.4,14.8333333333333,B1G-East,-0.00479083134743054
64,FL Atlantic,0.454545454545455,0.48741837185792,20,17.5,CUSA-East,-0.00706326598044745
65,Florida Intl,0.727272727272727,0.486756559770401,22.625,19.6666666666667,CUSA-East,-0.00810156475628836
66,BYU,0.545454545454545,0.48169203243052,19.1666666666667,12.4,Independent,-0.0160471623405883
67,Mississippi,0.454545454545455,0.478114122869196,25.8,20.6666666666667,SEC-West,-0.0216604462070547
68,Texas Tech,0.454545454545455,0.477006895210616,30,10.6666666666667,Big-XII,-0.0233975452038006
69,Toledo,0.545454545454545,0.474197516835611,29.8333333333333,17.2,MAC-West,-0.0278051016169299
70,ULL,0.545454545454545,0.469045413152066,17.1666666666667,22,Sun Belt-West,-0.0358880953564334
71,Nevada,0.636363636363636,0.460652032788472,18.2857142857143,18,MW-West,-0.0490562388536319
72,MTSU,0.636363636363636,0.459993408192029,16,21,CUSA-East,-0.0500895368664063
73,Tennessee,0.454545454545455,0.45542769852394,22.8,25.1666666666667,SEC-East,-0.0572525531333355
74,South Florida,0.636363636363636,0.452595857802845,9.85714285714286,17.25,AAC-East,-0.0616953500989715
75,Arizona,0.454545454545455,0.452568571672659,19.2,18.3333333333333,Pac-12-South,-0.0617381585686986
76,TCU,0.454545454545455,0.452487611843685,17.8,15.5,Big-XII,-0.0618651742049566
77,USC,0.454545454545455,0.449179096949985,11.4,10.1666666666667,Pac-12-South,-0.067055812198995
78,Indiana,0.454545454545455,0.445239679974541,10.2,14.3333333333333,B1G-East,-0.0732362550511424
79,E Michigan,0.545454545454545,0.443110958623618,14.8333333333333,6.2,MAC-West,-0.0765759474358586
80,W Michigan,0.545454545454545,0.441280750494536,20.5,26.4,MAC-West,-0.0794473105915558
81,Florida St,0.454545454545455,0.441002516610184,10.8,23.6666666666667,ACC-Atlantic,-0.0798838240713544
82,Miami OH,0.454545454545455,0.440971857592468,14.4,10.3333333333333,MAC-East,-0.0799319241746913
83,Tulane,0.454545454545455,0.43261421452269,16,17.8333333333333,AAC-West,-0.0930440004294288
84,Nebraska,0.363636363636364,0.425057447904111,20.75,13.5714285714286,B1G-West,-0.104899603616208
85,California,0.6,0.413784326073214,12.8333333333333,15.25,Pac-12-North,-0.122585694314726
86,Minnesota,0.454545454545455,0.408892615227788,21.2,20.1666666666667,B1G-West,-0.130260164809503
87,Air Force,0.363636363636364,0.408266107453966,22.5,6.28571428571429,MW-Mountain,-0.131243075674141
88,Baylor,0.454545454545455,0.408101849113845,14.2,19.5,Big-XII,-0.13150077605235
89,Wake Forest,0.454545454545455,0.403271939210447,18.8,25.8333333333333,ACC-Atlantic,-0.139078288773074
90,Hawaii,0.583333333333333,0.398024205014818,10.8571428571429,24,MW-West,-0.147311314601562
91,Wyoming,0.454545454545455,0.392723345954577,12.2,17.5,MW-Mountain,-0.155627686524104
92,Colorado,0.454545454545455,0.379646155995091,19.4,14.5,Pac-12-South,-0.176144130014677
93,ULM,0.545454545454545,0.378517138539589,13.6666666666667,28.2,Sun Belt-West,-0.177915414451444
94,Virginia Tech,0.4,0.366584069726255,21.5,20.1666666666667,ACC-Coastal,-0.196636877719366
95,SMU,0.454545454545455,0.363842372467035,13.4,20.3333333333333,AAC-West,-0.200938251125489
96,Southern Miss,0.5,0.335709102219084,15.8,8.2,CUSA-West,-0.245075764739932
97,Coastal Car,0.454545454545455,0.333241192898541,15.2,25.1666666666667,Sun Belt-East,-0.24894759976894
98,Liberty,0.4,0.316198754607837,16,24.8333333333333,Independent,-0.275685012258499
99,Charlotte,0.363636363636364,0.292906743439487,14,16.8571428571429,CUSA-East,-0.312227207690559
100,Navy,0.272727272727273,0.288757307005369,13,17.75,AAC-West,-0.31873714431555
101,UCLA,0.272727272727273,0.287263595301871,12.6666666666667,18.125,Pac-12-South,-0.321080587513283
102,Old Dominion,0.363636363636364,0.28039965890168,20.75,18.5714285714286,CUSA-East,-0.331849228475082
103,Arkansas,0.181818181818182,0.278190825753744,29,19.6666666666667,SEC-West,-0.335314606027884
104,East Carolina,0.3,0.277678959095145,19.3333333333333,18.2857142857143,AAC-East,-0.336117659521681
105,New Mexico,0.272727272727273,0.27434937624394,28.3333333333333,21.5,MW-Mountain,-0.341341350454096
106,Massachusetts,0.333333333333333,0.25538533426154,18.5,24.375,Independent,-0.371093514110326
107,Akron,0.4,0.255310648910174,11.75,16.6666666666667,MAC-East,-0.371210685879991
108,North Carolina,0.2,0.254738341564468,13,12.375,ACC-Coastal,-0.372108563132629
109,Illinois,0.363636363636364,0.247589566186427,18,32.1428571428571,B1G-West,-0.383324080064915
110,Louisville,0.181818181818182,0.236257861351545,13.5,30.3333333333333,ACC-Atlantic,-0.40110208001598
111,Kansas,0.272727272727273,0.230567103245983,22,16.625,Big-XII,-0.410030153841456
112,Texas St,0.272727272727273,0.224474858691945,10.6666666666667,12.625,Sun Belt-West,-0.419588108710149
113,Tulsa,0.181818181818182,0.218116452544852,20.5,12.2222222222222,AAC-West,-0.429563637154127
114,Ball St,0.363636363636364,0.211703134329369,16.5,20.5714285714286,MAC-West,-0.439625315610051
115,UNLV,0.272727272727273,0.210815093519403,20,20.875,MW-West,-0.441018538439989
116,Georgia St,0.181818181818182,0.201363606802791,18,19.6666666666667,Sun Belt-East,-0.455846715877316
117,Oregon St,0.181818181818182,0.198303215350655,15,25,Pac-12-North,-0.460648079804769
118,South Alabama,0.181818181818182,0.167967087108059,24,25.1111111111111,Sun Belt-West,-0.508241596707796
119,WKU,0.181818181818182,0.167946116142585,16,14.2222222222222,CUSA-East,-0.50827449746457
120,Colorado St,0.272727272727273,0.15917253076376,7,22.5,MW-Mountain,-0.522039134165241
121,Bowling Green,0.272727272727273,0.157930553632123,11,23.875,MAC-East,-0.523987637866888
122,UT San Antonio,0.272727272727273,0.156729359475163,10,28.875,CUSA-West,-0.525872158378521
123,San Jose St,0.0909090909090909,0.153603684657073,13,17.9,MW-West,-0.530775943588089
124,Kent,0.181818181818182,0.143446383523748,23.5,21.3333333333333,MAC-East,-0.546711453808798
125,Rutgers,0.0909090909090909,0.141021849416243,28,23.9,B1G-East,-0.550515238627265
