rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
1,Alabama,1,1,31.1818181818182,0,SEC-West,0.768122534382901
2,Penn St,0.818181818181818,0.966260121803609,28.2222222222222,2,B1G-East,0.716019041139443
3,Georgia,0.909090909090909,0.965067669351936,25.3,23,SEC-East,0.714177572238966
4,Wisconsin,1,0.957180713004225,22.0909090909091,0,B1G-West,0.701997979428299
5,Notre Dame,0.818181818181818,0.925461150086307,23.7777777777778,17,Independent,0.653014399219276
6,UCF,1,0.922675721592355,27.7,0,AAC-East,0.64871294460626
7,Auburn,0.818181818181818,0.914950754004247,27,6,SEC-West,0.636783506316264
8,Ohio St,0.818181818181818,0.874888001299858,35.7777777777778,23,B1G-East,0.574915785484086
9,Clemson,0.909090909090909,0.872008679141033,23.8,3,ACC-Atlantic,0.570469333721818
10,Miami FL,1,0.852307778438852,16,0,ACC-Coastal,0.540045817085829
11,Mississippi St,0.727272727272727,0.818083668701401,27.125,24.6666666666667,SEC-West,0.487194539516469
12,Oklahoma,0.909090909090909,0.816476213731613,21.4,7,Big-XII,0.484712194444286
13,Washington,0.818181818181818,0.80569542592513,28.4444444444444,7,Pac-12-North,0.468063743617635
14,Michigan,0.727272727272727,0.782247835576203,18.5,15.6666666666667,B1G-East,0.431854325244205
15,TCU,0.818181818181818,0.769748724385079,25.3333333333333,12.5,Big-XII,0.412552318570304
16,Memphis,0.9,0.768828516437956,16.4444444444444,27,AAC-West,0.411131268740943
17,Boise St,0.818181818181818,0.751567578473349,17.2222222222222,11,MW-Mountain,0.384475714207486
18,USC,0.833333333333333,0.72966260119199,14.2,19,Pac-12-South,0.350648507482106
19,Oklahoma St,0.727272727272727,0.724333476998361,22.625,9.33333333333333,Big-XII,0.34241889902827
20,Virginia Tech,0.727272727272727,0.719745105719271,26.375,12.6666666666667,ACC-Coastal,0.335333213352685
21,FL Atlantic,0.727272727272727,0.714027068509414,25.375,14.3333333333333,CUSA-East,0.326503018098835
22,Northwestern,0.727272727272727,0.7097510543239,17.5,19,B1G-West,0.319899696183457
23,LSU,0.727272727272727,0.702149438507376,16.875,15.6666666666667,SEC-West,0.308160746383822
24,Washington St,0.818181818181818,0.699217524915226,18.4444444444444,27.5,Pac-12-North,0.303633079181044
25,South Florida,0.9,0.695341409778701,20.4444444444444,4,AAC-East,0.297647309515174
26,Iowa,0.545454545454545,0.689308366881465,18,9.8,B1G-West,0.288330660289148
27,Michigan St,0.727272727272727,0.683856488150978,9.25,24.3333333333333,B1G-East,0.279911485664747
28,Stanford,0.727272727272727,0.675093593761538,18.25,8,Pac-12-North,0.266379207806256
29,Wake Forest,0.636363636363636,0.665770486040365,20.2857142857143,11.5,ACC-Atlantic,0.251981809052069
30,Texas A&M,0.636363636363636,0.660457407169353,14,11.25,SEC-West,0.243776978959842
31,Toledo,0.818181818181818,0.656754353030151,20.2222222222222,25,MAC-West,0.238058462259277
32,Purdue,0.454545454545455,0.653926298541608,19.4,7.66666666666667,B1G-West,0.233691181576232
33,NC State,0.636363636363636,0.647450870216045,14.1428571428571,10.25,ACC-Atlantic,0.223691369687985
34,San Diego St,0.818181818181818,0.640905354326501,17.7777777777778,20.5,MW-West,0.213583323651883
35,Boston College,0.545454545454545,0.637321883906644,18.6666666666667,19.2,ACC-Atlantic,0.208049476540938
36,Ohio,0.727272727272727,0.628758752174749,24.25,9.66666666666667,MAC-East,0.194825686193915
37,Fresno St,0.727272727272727,0.624593939686276,23.5,24.3333333333333,MW-West,0.188394089813001
38,Louisville,0.636363636363636,0.62423368337533,24.1428571428571,13.25,ACC-Atlantic,0.187837756657497
39,Iowa St,0.636363636363636,0.621054575627243,18.8571428571429,6,Big-XII,0.182928354842466
40,Kentucky,0.636363636363636,0.621047847637192,9.14285714285714,17.75,SEC-East,0.182917965041058
41,Missouri,0.545454545454545,0.620539623983469,34.3333333333333,23.6,SEC-East,0.182133130318398
42,South Carolina,0.727272727272727,0.617791550267838,11.75,10.3333333333333,SEC-East,0.177889361592234
43,Navy,0.6,0.617335508394338,8.5,7,AAC-West,0.17718510963734
44,Troy,0.8,0.609880790648835,14,11,Sun Belt,0.16567301014653
45,Oregon,0.545454545454545,0.599910587587329,26.8333333333333,23.8,Pac-12-North,0.150276321261844
46,Georgia Tech,0.5,0.597816129465284,18.2,8.6,ACC-Coastal,0.147041911689318
47,N Illinois,0.727272727272727,0.595049152527395,17.25,6.33333333333333,MAC-West,0.142768951275586
48,Marshall,0.636363636363636,0.586387753015119,17.2857142857143,8.75,CUSA-East,0.129393408907763
49,SMU,0.545454545454545,0.56768908955694,19.5,12.8,AAC-West,0.100517617516185
50,Indiana,0.454545454545455,0.566197122718885,26,17.5,B1G-East,0.0982136173421917
51,Arizona,0.636363636363636,0.56536972324755,21.1428571428571,10.75,Pac-12-South,0.0969358889326551
52,West Virginia,0.636363636363636,0.565114004351673,17.5714285714286,9.75,Big-XII,0.0965409897994061
53,North Texas,0.727272727272727,0.561203659814516,14,25.6666666666667,CUSA-West,0.090502360731165
54,Texas,0.545454545454545,0.553036102267769,22,7.6,Big-XII,0.0778894438350606
55,Army,0.727272727272727,0.545956834631118,17.875,12.6666666666667,Independent,0.0669571408041561
56,Arkansas St,0.666666666666667,0.545497656755941,29.1666666666667,11.6666666666667,Sun Belt,0.0662480460544829
57,Houston,0.6,0.54304576375761,14.5,9.5,AAC-West,0.0624616603963063
58,Wyoming,0.636363636363636,0.542193372473315,18.5714285714286,18.25,MW-Mountain,0.0611453378294577
59,Florida St,0.4,0.533846151397793,22,13.1666666666667,ACC-Atlantic,0.0482549718814075
60,Arizona St,0.545454545454545,0.525590301553652,10.1666666666667,13,Pac-12-South,0.0355057078494167
61,Florida,0.4,0.522811619635123,12.5,15.1666666666667,SEC-East,0.0312146717751728
62,Mississippi,0.454545454545455,0.519467693015881,19,19.8333333333333,SEC-West,0.0260507450856221
