rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
1,Penn St,0.875,1,30.4285714285714,1,B1G-East,0.81172113275801
2,Alabama,1,0.996892667400212,33.25,0,SEC-West,0.806710883279865
3,Georgia,1,0.971761368711371,26.25,0,SEC-East,0.7661892866486
4,Notre Dame,0.875,0.953334682232498,28,1,Independent,0.736478177521591
5,UCF,1,0.914358956419512,31.2857142857143,0,AAC-East,0.673633886821208
6,Ohio St,0.875,0.871165870084928,34.1428571428571,15,B1G-East,0.603989542407729
7,Clemson,0.875,0.86494625763837,22.2857142857143,3,ACC-Atlantic,0.593961066419196
8,Wisconsin,1,0.851578084074636,22.125,0,B1G-West,0.572406281516336
9,Mississippi St,0.75,0.812098086215826,33.1666666666667,33.5,SEC-West,0.508748904867454
10,Washington,0.875,0.807084107954068,31.1428571428571,6,Pac-12-North,0.500664388072088
11,Oklahoma St,0.875,0.791247361456718,24.8571428571429,13,Big-XII,0.47512928693212
12,TCU,0.875,0.777826143104752,26.7142857142857,7,Big-XII,0.453488972883518
13,Oklahoma,0.875,0.763999051941001,21.1428571428571,7,Big-XII,0.431194231250182
14,Auburn,0.75,0.760819952799406,29.5,6,SEC-West,0.426068265724341
15,Michigan,0.75,0.751601038848568,16.6666666666667,16.5,B1G-East,0.411203728948423
16,Virginia Tech,0.875,0.743337921786435,29.2857142857143,14,ACC-Coastal,0.397880314957837
17,Miami FL,1,0.713081820583733,13.2857142857143,0,ACC-Coastal,0.34909550906755
18,Memphis,0.875,0.699300633128761,14.2857142857143,27,AAC-West,0.326874782381813
19,USC,0.777777777777778,0.684781551406176,15.5714285714286,19,Pac-12-South,0.303464278212052
20,NC State,0.75,0.683467287874308,16,14,ACC-Atlantic,0.301345165433316
21,Iowa St,0.75,0.680272850467252,20.3333333333333,6.5,Big-XII,0.296194468414303
22,Boise St,0.75,0.674035437209318,16,11,MW-Mountain,0.286137290455416
23,Stanford,0.75,0.666497619131379,22.5,10.5,Pac-12-North,0.273983345377676
24,Toledo,0.875,0.666028581154292,20.4285714285714,22,MAC-West,0.273227070586456
25,South Florida,0.875,0.665133021227606,22.8571428571429,4,AAC-East,0.271783073653552
26,Michigan St,0.75,0.659655276600344,10.1666666666667,14,B1G-East,0.262950782082582
27,Washington St,0.777777777777778,0.657617430146257,22.1428571428571,27.5,Pac-12-North,0.259664967314344
28,Iowa,0.625,0.657317285069726,15.4,5.33333333333333,B1G-West,0.259181014701615
29,Georgia Tech,0.571428571428571,0.652765534118568,21.25,5.33333333333333,ACC-Coastal,0.251841791305906
30,Navy,0.714285714285714,0.642999310135944,9.6,6.5,AAC-West,0.236094774238282
31,LSU,0.75,0.641403657513841,15.3333333333333,16.5,SEC-West,0.233521950939511
32,SMU,0.75,0.628297829480635,19.5,16.5,AAC-West,0.212390170810363
33,Arizona,0.75,0.627827005110071,21.1666666666667,4.5,Pac-12-South,0.211631015637205
34,Texas A&M,0.625,0.622728513283225,10,10,SEC-West,0.20341022966167
35,San Diego St,0.777777777777778,0.619577799111136,13.7142857142857,20.5,MW-West,0.198330031804224
36,Boston College,0.555555555555556,0.618374343283384,17.8,23.25,ACC-Atlantic,0.196389584900341
37,Kentucky,0.75,0.61692937529253,6.83333333333333,19.5,SEC-East,0.194059724803916
38,Wake Forest,0.625,0.614075066139279,23,11.6666666666667,ACC-Atlantic,0.189457449136427
39,Northwestern,0.625,0.603646153710311,16.8,19,B1G-West,0.17264191610138
40,Marshall,0.75,0.602984513538164,19,14,CUSA-East,0.171575090370835
41,South Carolina,0.75,0.601199175944519,10.8333333333333,8.5,SEC-East,0.168696419847081
42,FL Atlantic,0.625,0.594450555670847,29,14.3333333333333,CUSA-East,0.157814973843971
43,Fresno St,0.625,0.592389827579339,33,24.3333333333333,MW-West,0.154492264850961
44,N Illinois,0.75,0.590086757791083,14.6666666666667,4.5,MAC-West,0.150778805140627
45,Purdue,0.375,0.575192780091645,23,7.2,B1G-West,0.126763820340711
46,Oregon,0.555555555555556,0.569178619233883,28.2,21,Pac-12-North,0.117066613522472
47,Louisiana Tech,0.5,0.559832590606784,15.25,11.25,CUSA-West,0.101997117662701
48,West Virginia,0.625,0.55952385048627,22.8,8.33333333333333,Big-XII,0.101499306402656
49,Ohio,0.75,0.557786886138735,24.8333333333333,13,MAC-East,0.0986986326659359
50,Troy,0.75,0.556499426633606,14,11,Sun Belt,0.096622738569637
51,Houston,0.625,0.549312193819312,12.4,11.6666666666667,AAC-West,0.0850340756412368
52,Arkansas St,0.714285714285714,0.542769368736774,31.4,15,Sun Belt,0.0744844529637724
53,Louisville,0.555555555555556,0.535550458378751,21.2,13.25,ACC-Atlantic,0.0628447133546294
54,Maryland,0.5,0.534682562447581,16.5,29.25,B1G-East,0.0614453217052851
55,Florida,0.428571428571429,0.534529867341461,7,13.5,SEC-East,0.0611991168432804
56,Nebraska,0.5,0.533230008081132,10,18.5,B1G-West,0.0591032293686501
57,Texas,0.5,0.525599604041707,25.75,5.25,Big-XII,0.04679999908397
58,Colorado St,0.666666666666667,0.521404705697132,17.8333333333333,16.3333333333333,MW-Mountain,0.0400361632825128
59,Syracuse,0.5,0.520226142583576,18.25,8,ACC-Atlantic,0.0381358532524502
60,W Michigan,0.625,0.513171736716286,20.4,11,MAC-West,0.0267613599179281
61,Appalachian St,0.625,0.508684656812729,15.8,8.33333333333333,Sun Belt,0.0195264118306703
62,Minnesota,0.5,0.50634474662698,20.5,7.75,B1G-West,0.0157535508203402
63,Colorado,0.555555555555556,0.505852144212871,17.4,15.5,Pac-12-South,0.01495928082441
64,Army,0.75,0.502832440862386,19.5,17.5,Independent,0.0100903242712277
65,UT San Antonio,0.714285714285714,0.502336201049923,20.2,2.5,CUSA-West,0.00929018934873565
66,Wyoming,0.625,0.498875890456315,22.6,22.3333333333333,MW-Mountain,0.00371079962626705
67,North Texas,0.625,0.498318168967801,14.6,25.6666666666667,CUSA-West,0.00281153192807265
68,Virginia,0.625,0.493307587442499,14,21.6666666666667,ACC-Coastal,-0.00526750789605487
69,Tennessee,0.375,0.4867218641804,13.3333333333333,18.8,SEC-East,-0.0158862993732299
70,Air Force,0.5,0.486630305494598,21.5,10.25,MW-Mountain,-0.0160339282559787
71,Arizona St,0.5,0.486225754855477,8.5,14.5,Pac-12-South,-0.0166862239508244
72,California,0.444444444444444,0.483828743401562,15.75,15.8,Pac-12-North,-0.0205511547767396
73,Pittsburgh,0.444444444444444,0.482291328591686,15.75,19.2,ACC-Coastal,-0.0230300757300785
74,UCLA,0.5,0.48116670313153,13.75,16.25,Pac-12-South,-0.0248434169305387
75,Indiana,0.375,0.479901496411476,26.3333333333333,15.4,B1G-East,-0.0268834307335824
76,Florida St,0.285714285714286,0.479163956778688,7,12.4,ACC-Atlantic,-0.0280726363913264
77,Utah,0.5,0.47423751720959,17.75,11.25,Pac-12-South,-0.0360160061588667
78,Texas Tech,0.5,0.47244457476378,25.5,14.5,Big-XII,-0.0389069387740013
79,Florida Intl,0.714285714285714,0.471498770731722,7.6,32,CUSA-East,-0.0404319490548831
80,Southern Miss,0.625,0.471191512886361,17.8,13.3333333333333,CUSA-West,-0.0409273702703977
81,Kansas St,0.5,0.457334467853295,26.75,10,Big-XII,-0.0632704093803799
82,Mississippi,0.375,0.456815503453579,21.3333333333333,22.4,SEC-West,-0.0641071852373101
83,Buffalo,0.333333333333333,0.453346050704539,13.3333333333333,4.83333333333333,MAC-East,-0.0697013158137023
84,Vanderbilt,0.375,0.452349546210583,23.6666666666667,26.6,SEC-East,-0.0713080752531831
85,Tulane,0.375,0.447531479675406,22.3333333333333,18.6,AAC-West,-0.079076704850644
