opponent,result,win,loss,margin,location,opponent rating
California,1,7,6,30,AWAY,0.411486028863381
Arizona,1,5,7,1,HOME,0.42540551169362
USC,1,5,7,7,HOME,0.437921328327754
Cincinnati,0,11,2,9,HOME,0.656840122445719
Oklahoma,0,12,2,28,AWAY,0.76607699294386
Fresno St,0,12,2,24,HOME,0.720722476078819
Colorado,0,5,7,22,AWAY,0.345692884887595
Washington,0,10,4,7,HOME,0.664997673550361
Utah,0,9,5,31,HOME,0.612408462118722
Oregon,0,9,4,21,AWAY,0.52331523621102
Arizona St,0,7,6,3,AWAY,0.52301935263644
Stanford,0,9,4,7,HOME,0.618221465818718
