opponent,result,win,loss,margin,location,opponent rating
Texas St,1,3,9,28,HOME,0.16271608966901
Ohio St,0,13,1,49,AWAY,0.789290680471332
Kansas,0,3,9,41,AWAY,0.219656161726466
Buffalo,0,10,4,29,HOME,0.522697195676686
Indiana,0,5,7,7,HOME,0.418819378134497
Illinois,0,4,8,21,HOME,0.248951659913718
Maryland,0,5,7,27,AWAY,0.449926968698574
Northwestern,0,9,5,3,HOME,0.592231271898692
Wisconsin,0,8,5,14,AWAY,0.565911168234504
Michigan,0,10,3,35,HOME,0.766132049342601
Penn St,0,9,4,13,HOME,0.663780301352752
Michigan St,0,7,6,4,AWAY,0.518649921958119
