opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,52,HOME,0.0306564416101769
ULM,1,6,6,38,HOME,0.339601840602436
Arkansas,1,2,10,7,NEUTRAL,0.259372534930612
Kentucky,1,10,3,6,HOME,0.668087121738403
South Carolina,1,7,6,3,AWAY,0.515064197415904
Mississippi,1,5,7,14,HOME,0.437888309111217
UAB,1,11,3,21,HOME,0.55652998423235
LSU,1,10,3,2,HOME,0.734087414563615
NC State,1,9,4,39,NEUTRAL,0.622147531438138
Clemson,0,14,0,2,HOME,1
Alabama,0,14,0,22,AWAY,0.965850947155229
Mississippi St,0,8,5,15,AWAY,0.641956025115143
Auburn,0,8,5,4,AWAY,0.640038361628211
