opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,6,HOME,0.0306564416101769
Massachusetts,1,4,8,16,HOME,0.249594088209552
Kent,1,2,10,1,AWAY,0.125184668150524
Bowling Green,1,3,9,35,HOME,0.13010697143828
Ball St,1,4,8,38,HOME,0.18889899000322
W Michigan,1,7,6,45,AWAY,0.416257845534897
Buffalo,1,10,4,35,HOME,0.522697195676686
Akron,1,4,8,21,HOME,0.221373402722626
San Diego St,1,7,6,27,NEUTRAL,0.453586782400969
Virginia,0,8,5,14,NEUTRAL,0.565550881605665
Cincinnati,0,11,2,4,AWAY,0.656840122445719
N Illinois,0,8,6,3,AWAY,0.479224589283754
Miami OH,0,6,6,2,AWAY,0.457810523180704
