opponent,result,win,loss,margin,location,opponent rating
C Michigan,1,1,11,8,HOME,0.0946578673278474
E Michigan,1,7,6,3,AWAY,0.438690979737939
Ball St,1,4,8,8,AWAY,0.18889899000322
Ohio,1,9,4,3,HOME,0.626176786534068
BYU,1,7,6,1,AWAY,0.504342151004454
Akron,1,4,8,10,AWAY,0.221373402722626
Toledo,1,7,6,23,HOME,0.462712754752618
Buffalo,1,10,4,1,NEUTRAL,0.522697195676686
Iowa,0,9,4,26,AWAY,0.662712579053305
Utah,0,9,5,11,HOME,0.612408462118722
Florida St,0,5,7,18,AWAY,0.438904247918296
Miami OH,0,6,6,6,HOME,0.457810523180704
W Michigan,0,7,6,7,AWAY,0.416257845534897
UAB,0,11,3,24,NEUTRAL,0.55652998423235
