opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,48,HOME,0.0306564416101769
SMU,1,5,7,30,AWAY,0.330524118822284
Iowa St,1,8,5,3,HOME,0.562559086846239
Kansas St,1,5,7,1,HOME,0.469803857920209
Baylor,1,7,6,7,AWAY,0.458716971875177
Oklahoma St,1,7,6,7,HOME,0.53411355815879
California,1,7,6,3,NEUTRAL,0.411486028863381
Ohio St,0,13,1,12,HOME,0.789290680471332
Texas,0,10,4,15,AWAY,0.641224120603854
Texas Tech,0,5,7,3,HOME,0.436852071135065
Oklahoma,0,12,2,25,HOME,0.76607699294386
Kansas,0,3,9,1,AWAY,0.219656161726466
West Virginia,0,8,4,37,AWAY,0.661623671054404
