opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,24,HOME,0.0306564416101769
WKU,1,3,9,3,HOME,0.223330304089303
Alabama,0,14,0,37,NEUTRAL,0.965850947155229
Virginia,0,8,5,24,AWAY,0.565550881605665
Florida St,0,5,7,4,HOME,0.438904247918296
Georgia Tech,0,7,6,35,HOME,0.489741295172273
Boston College,0,7,5,18,AWAY,0.586606242764235
Wake Forest,0,7,6,21,HOME,0.504059457481341
Clemson,0,14,0,61,AWAY,1
Syracuse,0,10,3,31,AWAY,0.684258795136365
NC State,0,9,4,42,HOME,0.622147531438138
Kentucky,0,10,3,46,HOME,0.668087121738403
