opponent,result,win,loss,margin,location,opponent rating
Virginia Tech,1,6,7,14,HOME,0.433997331892275
WKU,1,3,9,3,AWAY,0.223330304089303
North Texas,1,9,4,3,HOME,0.540684469291705
FCS,1,13,111,63,HOME,0.0306564416101769
Liberty,0,6,6,42,AWAY,0.351557645815842
Florida Intl,0,9,4,8,HOME,0.496536631816851
Charlotte,0,5,7,3,AWAY,0.33036795669595
East Carolina,0,3,9,2,AWAY,0.210990400896382
FL Atlantic,0,5,7,19,AWAY,0.464421749662955
Marshall,0,9,4,22,HOME,0.556688728694209
MTSU,0,8,6,34,HOME,0.463356158609598
Rice,0,2,11,14,AWAY,0.0904101814547683
