opponent,result,win,loss,margin,location,opponent rating
SMU,1,5,7,23,HOME,0.330524118822284
FCS,1,13,111,42,HOME,0.0306564416101769
Arkansas,1,2,10,27,AWAY,0.259372534930612
Liberty,1,6,6,40,AWAY,0.351557645815842
UTEP,1,1,11,3,AWAY,0
Southern Miss,1,6,5,23,HOME,0.353800445236661
Rice,1,2,11,24,HOME,0.0904101814547683
FL Atlantic,1,5,7,3,HOME,0.464421749662955
UT San Antonio,1,3,9,3,AWAY,0.162663693907543
Louisiana Tech,0,8,5,2,HOME,0.473466014770191
UAB,0,11,3,8,AWAY,0.55652998423235
Old Dominion,0,4,8,3,AWAY,0.253286897950551
Utah St,0,11,2,39,NEUTRAL,0.708214229904193
