opponent,result,win,loss,margin,location,opponent rating
W Michigan,1,7,6,46,HOME,0.416257845534897
SMU,1,5,7,25,HOME,0.330524118822284
Nebraska,1,4,8,46,HOME,0.414421266224517
Northwestern,1,9,5,3,AWAY,0.592231271898692
Maryland,1,5,7,21,HOME,0.449926968698574
Wisconsin,1,8,5,25,HOME,0.565911168234504
Michigan St,1,7,6,14,AWAY,0.518649921958119
Penn St,1,9,4,35,HOME,0.663780301352752
Rutgers,1,1,11,35,AWAY,0.126571751638945
Indiana,1,5,7,11,HOME,0.418819378134497
Notre Dame,0,12,1,7,AWAY,0.850675894090201
Ohio St,0,13,1,23,AWAY,0.789290680471332
Florida,0,10,3,26,NEUTRAL,0.698421348084735
