opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,48,HOME,0.0306564416101769
Rice,1,2,11,18,HOME,0.0904101814547683
UT San Antonio,1,3,9,10,HOME,0.162663693907543
Marshall,1,9,4,2,HOME,0.556688728694209
Louisiana Tech,1,8,5,1,HOME,0.473466014770191
UTEP,1,1,11,32,AWAY,0
ULM,0,6,6,1,HOME,0.339601840602436
Auburn,0,8,5,11,AWAY,0.640038361628211
North Texas,0,9,4,23,AWAY,0.540684469291705
Charlotte,0,5,7,3,AWAY,0.33036795669595
UAB,0,11,3,3,AWAY,0.55652998423235
