opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,36,HOME,0.0306564416101769
Kent,1,2,10,28,HOME,0.125184668150524
C Michigan,1,1,11,1,AWAY,0.0946578673278474
W Michigan,1,7,6,1,HOME,0.416257845534897
Notre Dame,0,12,1,8,AWAY,0.850675894090201
Indiana,0,5,7,28,AWAY,0.418819378134497
WKU,0,3,9,8,HOME,0.223330304089303
N Illinois,0,8,6,8,HOME,0.479224589283754
E Michigan,0,7,6,22,HOME,0.438690979737939
Ohio,0,9,4,38,AWAY,0.626176786534068
Toledo,0,7,6,32,AWAY,0.462712754752618
Miami OH,0,6,6,21,AWAY,0.457810523180704
