opponent,result,win,loss,margin,location,opponent rating
Charlotte,1,5,7,36,AWAY,0.33036795669595
FCS,1,13,111,65,HOME,0.0306564416101769
South Alabama,1,3,9,45,HOME,0.178610835697299
Arkansas St,1,8,5,26,AWAY,0.4953070144603
FCS,1,13,111,10,HOME,0.0306564416101769
Coastal Car,1,5,7,16,AWAY,0.290258532549608
Texas St,1,3,9,31,AWAY,0.16271608966901
Georgia St,1,2,10,28,HOME,0.149271489777065
Troy,1,10,3,11,HOME,0.565789400128028
FCS,1,13,111,11,HOME,0.0306564416101769
MTSU,1,8,6,32,NEUTRAL,0.463356158609598
Penn St,0,9,4,7,AWAY,0.663780301352752
Ga Southern,0,10,3,20,AWAY,0.584196529570427
