opponent,result,win,loss,margin,location,opponent rating
Ball St,1,4,8,8,AWAY,0.18889899000322
UTEP,1,1,11,24,HOME,0
Louisiana Tech,1,8,5,15,AWAY,0.473466014770191
Wisconsin,0,8,5,31,AWAY,0.565911168234504
FCS,0,13,111,3,HOME,0.0306564416101769
Louisville,0,2,10,3,AWAY,0.232848113990365
Marshall,0,9,4,3,HOME,0.556688728694209
Charlotte,0,5,7,26,AWAY,0.33036795669595
Old Dominion,0,4,8,3,HOME,0.253286897950551
Florida Intl,0,9,4,21,HOME,0.496536631816851
MTSU,0,8,6,19,AWAY,0.463356158609598
FL Atlantic,0,5,7,19,AWAY,0.464421749662955
