opponent,result,win,loss,margin,location,opponent rating
Miami FL,1,7,6,16,NEUTRAL,0.507596886141062
FCS,1,13,111,31,HOME,0.0306564416101769
Auburn,1,8,5,1,AWAY,0.640038361628211
Louisiana Tech,1,8,5,17,HOME,0.473466014770191
Mississippi,1,5,7,29,HOME,0.437888309111217
Georgia,1,11,3,20,HOME,0.81580733779053
Mississippi St,1,8,5,16,HOME,0.641956025115143
Arkansas,1,2,10,7,AWAY,0.259372534930612
Rice,1,2,11,32,HOME,0.0904101814547683
UCF,1,12,1,8,NEUTRAL,0.778692437659974
Florida,0,10,3,8,AWAY,0.698421348084735
Alabama,0,14,0,29,HOME,0.965850947155229
Texas A&M,0,9,4,2,AWAY,0.660603878526005
