opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,42,HOME,0.0306564416101769
Utah,1,9,5,14,AWAY,0.612408462118722
Arizona St,1,7,6,7,HOME,0.52301935263644
BYU,1,7,6,28,HOME,0.504342151004454
UCLA,1,3,9,7,AWAY,0.27536664391398
Colorado,1,5,7,14,HOME,0.345692884887595
Stanford,1,9,4,4,HOME,0.618221465818718
Oregon St,1,2,10,19,HOME,0.172117937342421
Washington St,1,11,2,13,AWAY,0.684077336369353
Utah,1,9,5,7,NEUTRAL,0.612408462118722
Auburn,0,8,5,5,NEUTRAL,0.640038361628211
Oregon,0,9,4,3,AWAY,0.52331523621102
California,0,7,6,2,AWAY,0.411486028863381
Ohio St,0,13,1,5,NEUTRAL,0.789290680471332
