opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,7,HOME,0.0306564416101769
UCF,0,12,1,39,HOME,0.778692437659974
Boise St,0,10,3,55,AWAY,0.658574973165042
Syracuse,0,10,3,30,AWAY,0.684258795136365
Cincinnati,0,11,2,42,HOME,0.656840122445719
Memphis,0,8,6,41,AWAY,0.51891807359314
South Florida,0,7,6,8,AWAY,0.397671739182868
Massachusetts,0,4,8,5,HOME,0.249594088209552
Tulsa,0,3,9,30,AWAY,0.232835157298534
SMU,0,5,7,12,HOME,0.330524118822284
East Carolina,0,3,9,34,AWAY,0.210990400896382
Temple,0,8,5,50,HOME,0.521212513857485
