opponent,result,win,loss,margin,location,opponent rating
Old Dominion,1,4,8,42,HOME,0.253286897950551
New Mexico,1,3,9,9,AWAY,0.245595310384797
Troy,1,10,3,6,HOME,0.565789400128028
FCS,1,13,111,7,HOME,0.0306564416101769
New Mexico St,1,3,9,7,HOME,0.107517533828836
FCS,1,13,111,35,HOME,0.0306564416101769
Army,0,11,2,24,AWAY,0.644115124912286
North Texas,0,9,4,40,HOME,0.540684469291705
New Mexico St,0,3,9,8,AWAY,0.107517533828836
Massachusetts,0,4,8,3,AWAY,0.249594088209552
Virginia,0,8,5,21,AWAY,0.565550881605665
Auburn,0,8,5,53,AWAY,0.640038361628211
