opponent,result,win,loss,margin,location,opponent rating
FCS,1,13,111,77,HOME,0.0306564416101769
Houston,1,8,5,14,HOME,0.478100141265283
Oklahoma St,1,7,6,24,AWAY,0.53411355815879
TCU,1,7,6,3,AWAY,0.489377938827075
Kansas,1,3,9,32,HOME,0.219656161726466
Mississippi,0,5,7,20,NEUTRAL,0.437888309111217
West Virginia,0,8,4,8,HOME,0.661623671054404
Iowa St,0,8,5,9,AWAY,0.562559086846239
Oklahoma,0,12,2,5,HOME,0.76607699294386
Texas,0,10,4,7,HOME,0.641224120603854
Kansas St,0,5,7,15,AWAY,0.469803857920209
Baylor,0,7,6,11,NEUTRAL,0.458716971875177
