opponent,result,win,loss,margin,location,opponent rating
Appalachian St,1,11,2,7,HOME,0.660691009259259
Pittsburgh,1,7,7,45,AWAY,0.525319578909627
Kent,1,2,10,53,HOME,0.125184668150524
Illinois,1,4,8,39,AWAY,0.248951659913718
Indiana,1,5,7,5,AWAY,0.418819378134497
Iowa,1,9,4,6,HOME,0.662712579053305
Wisconsin,1,8,5,12,HOME,0.565911168234504
Rutgers,1,1,11,13,AWAY,0.126571751638945
Maryland,1,5,7,35,HOME,0.449926968698574
Ohio St,0,13,1,1,HOME,0.789290680471332
Michigan St,0,7,6,4,HOME,0.518649921958119
Michigan,0,10,3,35,AWAY,0.766132049342601
Kentucky,0,10,3,3,NEUTRAL,0.668087121738403
