opponent,result,win,loss,margin,location,opponent rating
Colorado St,1,2,4,16,NEUTRAL,0.246470739555333
Kansas,1,2,4,3,NEUTRAL,0.35498155354453
WKU,1,1,4,3,NEUTRAL,0.302605310655616
East Carolina,1,2,3,5,NEUTRAL,0.316306885515875
Temple,1,3,3,2,NEUTRAL,0.522955517703267
San Jose St,1,0,5,6,NEUTRAL,0.150807984350738
UTEP,1,0,6,20,NEUTRAL,0
Air Force,0,2,3,38,NEUTRAL,0.444983753831201
New Mexico,0,3,2,32,NEUTRAL,0.461848452527307
Utah St,0,4,1,61,NEUTRAL,0.636843581869714
Wyoming,0,2,4,3,NEUTRAL,0.322051947048049
Akron,0,2,2,34,NEUTRAL,0.319089772648687
Bowling Green,0,1,5,7,NEUTRAL,0.0988280967480786
Buffalo,0,5,1,38,NEUTRAL,0.588632663241698
Kent,0,1,5,40,NEUTRAL,0.230855894669913
Ohio,0,3,2,6,NEUTRAL,0.466979422052797
Arkansas,0,1,5,35,NEUTRAL,0.298661206517405
Auburn,0,4,2,54,NEUTRAL,0.584053125791604
LSU,0,5,1,31,NEUTRAL,0.740624322866611
Mississippi,0,4,2,35,NEUTRAL,0.621370715066111
Mississippi St,0,4,2,57,NEUTRAL,0.632800292789799
Texas A&M,0,4,2,52,NEUTRAL,0.607204105336608
Appalachian St,0,3,1,65,NEUTRAL,0.625955379054704
Arkansas St,0,3,2,27,NEUTRAL,0.534057363051324
Coastal Car,0,3,2,37,NEUTRAL,0.49560426167805
Ga Southern,0,4,1,31,NEUTRAL,0.607573168489693
Georgia St,0,2,4,4,NEUTRAL,0.304582187349999
Texas St,0,1,4,16,NEUTRAL,0.120257331993975
Troy,0,5,1,52,NEUTRAL,0.580470599694086
ULL,0,2,3,32,NEUTRAL,0.397380323302557
ULM,0,2,4,3,NEUTRAL,0.222800157494094
Arizona,0,3,3,31,NEUTRAL,0.435179685087222
Colorado,0,5,0,31,NEUTRAL,0.661322520342996
Utah,0,3,2,31,NEUTRAL,0.588962597818799
BYU,0,3,3,27,NEUTRAL,0.432986599188474
Massachusetts,0,2,5,48,NEUTRAL,0.256135521502009
Ball St,0,2,4,36,NEUTRAL,0.325078039922395
C Michigan,0,1,5,12,NEUTRAL,0.233204050121096
E Michigan,0,2,4,34,NEUTRAL,0.404247694696401
Toledo,0,3,2,63,NEUTRAL,0.443780672092651
W Michigan,0,4,2,68,NEUTRAL,0.51650598946702
Baylor,0,4,2,28,NEUTRAL,0.553589822987325
Kansas St,0,2,4,3,NEUTRAL,0.401065013150787
Oklahoma St,0,4,2,41,NEUTRAL,0.57441481807554
TCU,0,3,2,48,NEUTRAL,0.54120779901295
Texas Tech,0,3,2,77,NEUTRAL,0.609204695924239
West Virginia,0,5,0,35,NEUTRAL,0.784727465916228
Boston College,0,4,2,48,NEUTRAL,0.557064389558989
Clemson,0,6,0,41,NEUTRAL,0.862359264221839
Florida St,0,3,3,10,NEUTRAL,0.497531362206927
Louisville,0,2,4,24,NEUTRAL,0.334535391974745
