opponent,result,win,loss,margin,location,opponent rating
Houston,1,5,3,5,AWAY,0.505602210163791
Jacksonville,0,3,5,5,HOME,0.305676919618355
Dallas,0,4,4,7,AWAY,0.441581662646485
New Orleans,0,7,1,15,HOME,0.9721504932463
Carolina,0,5,3,2,AWAY,0.699304225934693
Philadelphia,0,4,4,21,HOME,0.43461129348446
Washington,0,5,3,7,HOME,0.555430586019001
