opponent,result,win,loss,margin,location,opponent rating
Atlanta,1,3,5,6,HOME,0.567844660291451
Indianapolis,1,3,5,4,HOME,0.310678681384496
NY Giants,1,1,6,21,AWAY,0.220172892381084
Jacksonville,1,3,5,6,NEUTRAL,0.305676919618355
Tampa Bay,0,2,6,6,AWAY,0.433603791707167
Tennessee,0,5,3,3,AWAY,0.669204232558532
Minnesota,0,5,3,2,HOME,0.429860053172994
Dallas,0,4,4,7,HOME,0.441581662646485
