opponent,result,win,loss,margin,location,opponent rating
Detroit,1,2,6,3,HOME,0.0706385548987229
Oakland,1,1,8,31,HOME,0
Minnesota,0,5,3,8,AWAY,0.429860053172994
Kansas City,0,8,1,11,AWAY,0.8218362383363
LA Chargers,0,6,2,2,AWAY,0.612751874947889
Arizona,0,2,6,10,HOME,0.240645483357199
Green Bay,0,4,5,3,AWAY,0.312762772344492
Arizona,0,2,6,3,AWAY,0.240645483357199
