opponent,result,win,loss,margin,location,opponent rating
Oakland,1,1,8,20,AWAY,0
Arizona,1,2,6,34,HOME,0.240645483357199
LA Chargers,1,6,2,12,HOME,0.612751874947889
Minnesota,1,5,3,7,HOME,0.429860053172994
Seattle,1,4,5,2,AWAY,0.398791786848306
Denver,1,2,6,3,AWAY,0.151874971768258
Green Bay,1,4,5,2,HOME,0.312762772344492
Seattle,1,4,5,5,HOME,0.398791786848306
New Orleans,0,7,1,10,AWAY,0.9721504932463
