opponent,result,win,loss,margin,location,opponent rating
Indianapolis,1,3,5,11,AWAY,0.310678681384496
Baltimore,1,4,4,11,HOME,0.696142050266549
Atlanta,1,3,5,1,AWAY,0.567844660291451
Miami,1,5,4,10,HOME,0.304859597322684
Tampa Bay,1,2,6,3,HOME,0.433603791707167
Carolina,0,5,3,10,AWAY,0.699304225934693
Pittsburgh,0,7,2,7,HOME,1
New Orleans,0,7,1,37,HOME,0.9721504932463
