opponent,result,win,loss,margin,location,opponent rating
San Francisco,1,2,6,10,AWAY,0.181088171646461
San Francisco,1,2,6,3,HOME,0.181088171646461
Washington,0,5,3,18,HOME,0.555430586019001
LA Rams,0,8,1,34,AWAY,0.742975403004932
Chicago,0,6,2,2,HOME,0.674791072812179
Seattle,0,4,5,3,HOME,0.398791786848306
Minnesota,0,5,3,10,AWAY,0.429860053172994
Kansas City,0,8,1,12,AWAY,0.8218362383363
